STATION;NAME;DATE;CLDD;HTDD;PRCP;TAVG;TMAX;TMIN
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
FR000007190;STRASBOURG ENTZHEIM, FR;1998-09;5.7;91.4;83.4;15.5;19.9;11.1
FR000007190;STRASBOURG ENTZHEIM, FR;1998-10;0.0;219.5;80.2;11.3;14.6;7.9
FR000007190;STRASBOURG ENTZHEIM, FR;1998-11;0.0;455.3;45.9;3.2;5.9;0.4
FR000007190;STRASBOURG ENTZHEIM, FR;1998-12;0.0;484.1;22.6;2.7;5.4;0.0
FR000007190;STRASBOURG ENTZHEIM, FR;1999-01;0.0;437.7;42.9;4.2;7.4;1.0
FR000007190;STRASBOURG ENTZHEIM, FR;1999-02;0.0;460.5;55.6;1.9;5.0;-1.2
FR000007190;STRASBOURG ENTZHEIM, FR;1999-03;0.0;301.8;76.4;7.3;11.6;3.1
FR000007190;STRASBOURG ENTZHEIM, FR;1999-04;0.0;218.1;42.0;11.1;15.8;6.3
FR000007190;STRASBOURG ENTZHEIM, FR;1999-05;18.4;77.7;74.8;16.4;21.6;11.3
FR000007190;STRASBOURG ENTZHEIM, FR;1999-06;16.8;39.4;57.8;17.6;22.9;12.3
FR000007190;STRASBOURG ENTZHEIM, FR;1999-07;83.6;4.7;81.2;20.9;26.3;15.4
FR000007190;STRASBOURG ENTZHEIM, FR;1999-08;49.1;16.4;59.8;19.4;24.6;14.1
FR000007190;STRASBOURG ENTZHEIM, FR;1999-09;29.2;23.9;64.6;18.5;24.0;13.1
FR000007190;STRASBOURG ENTZHEIM, FR;1999-10;0.0;235.2;66.8;10.8;15.0;6.5
FR000007190;STRASBOURG ENTZHEIM, FR;1999-11;0.0;420.5;31.6;4.3;7.1;1.6
FR000007190;STRASBOURG ENTZHEIM, FR;1999-12;0.0;452.4;114.0;3.7;6.4;1.1
FR000007190;STRASBOURG ENTZHEIM, FR;2000-01;0.0;413.1;27.0;2.9;5.7;0.1
FR000007190;STRASBOURG ENTZHEIM, FR;2000-02;0.0;359.3;49.6;5.9;9.9;2.0
FR000007190;STRASBOURG ENTZHEIM, FR;2000-03;0.0;328.5;37.8;7.7;11.7;3.8
FR000007190;STRASBOURG ENTZHEIM, FR;2000-04;0.2;191.6;48.8;11.9;17.4;6.5
FR000007190;STRASBOURG ENTZHEIM, FR;2000-05;18.0;64.3;133.6;16.8;22.3;11.4
FR000007190;STRASBOURG ENTZHEIM, FR;2000-06;49.7;28.8;25.2;19.0;25.1;12.9
FR000007190;STRASBOURG ENTZHEIM, FR;2000-07;29.4;43.3;92.6;17.9;22.8;13.0
FR000007190;STRASBOURG ENTZHEIM, FR;2000-08;65.4;4.5;62.2;20.3;26.1;14.5
FR000007190;STRASBOURG ENTZHEIM, FR;2000-09;10.5;59.8;62.2;16.7;21.8;11.6
FR000007190;STRASBOURG ENTZHEIM, FR;2000-10;0.0;181.1;36.0;12.5;15.7;9.3
FR000007190;STRASBOURG ENTZHEIM, FR;2000-11;0.0;325.8;95.0;7.5;10.7;4.2
FR000007190;STRASBOURG ENTZHEIM, FR;2000-12;0.0;373.1;27.2;5.5;8.0;3.1
FR000007190;STRASBOURG ENTZHEIM, FR;2001-01;0.0;431.3;30.4;3.5;6.5;0.4
FR000007190;STRASBOURG ENTZHEIM, FR;2001-02;0.0;371.1;36.6;5.1;8.8;1.4
FR000007190;STRASBOURG ENTZHEIM, FR;2001-03;0.0;292.0;115.4;8.3;11.9;4.8
FR000007190;STRASBOURG ENTZHEIM, FR;2001-04;0.0;271.2;57.4;9.3;13.6;5.0
FR000007190;STRASBOURG ENTZHEIM, FR;2001-05;25.1;49.0;53.4;17.3;22.8;11.8
FR000007190;STRASBOURG ENTZHEIM, FR;2001-06;22.7;65.9;58.4;16.9;22.3;11.5
FR000007190;STRASBOURG ENTZHEIM, FR;2001-07;76.5;6.7;62.0;20.7;26.7;14.6
FR000007190;STRASBOURG ENTZHEIM, FR;2001-08;93.7;6.0;43.2;21.2;27.1;15.3
FR000007190;STRASBOURG ENTZHEIM, FR;2001-09;0.2;138.2;85.6;13.7;18.0;9.5
FR000007190;STRASBOURG ENTZHEIM, FR;2001-10;4.8;118.5;69.2;14.7;19.2;10.1
FR000007190;STRASBOURG ENTZHEIM, FR;2001-11;0.0;416.2;54.6;4.5;7.8;1.1
FR000007190;STRASBOURG ENTZHEIM, FR;2001-12;;;28.0;1.5;4.7;-1.7
FR000007190;STRASBOURG ENTZHEIM, FR;2002-01;0.0;528.5;6.2;1.3;4.3;-1.8
FR000007190;STRASBOURG ENTZHEIM, FR;2002-02;0.0;308.0;57.8;7.3;10.8;3.9
FR000007190;STRASBOURG ENTZHEIM, FR;2002-03;0.0;327.8;35.0;7.8;12.9;2.6
FR000007190;STRASBOURG ENTZHEIM, FR;2002-04;0.0;236.1;33.2;10.5;16.1;4.8
FR000007190;STRASBOURG ENTZHEIM, FR;2002-05;4.9;111.9;102.0;14.9;19.6;10.2
FR000007190;STRASBOURG ENTZHEIM, FR;2002-06;77.3;16.5;91.2;20.4;26.1;14.7
FR000007190;STRASBOURG ENTZHEIM, FR;2002-07;38.9;9.9;98.2;19.3;24.4;14.2
FR000007190;STRASBOURG ENTZHEIM, FR;2002-08;51.7;2.4;88.6;19.9;24.8;15.0
FR000007190;STRASBOURG ENTZHEIM, FR;2002-09;5.1;108.7;64.2;14.9;19.7;10.0
FR000007190;STRASBOURG ENTZHEIM, FR;2002-10;0.0;211.6;79.8;11.5;15.7;7.3
FR000007190;STRASBOURG ENTZHEIM, FR;2002-11;0.0;303.0;100.2;8.2;10.9;5.5
FR000007190;STRASBOURG ENTZHEIM, FR;2002-12;0.0;362.6;49.2;4.7;7.0;2.4
FR000007190;STRASBOURG ENTZHEIM, FR;2003-01;;;49.0;1.5;4.4;-1.5
FR000007190;STRASBOURG ENTZHEIM, FR;2003-02;0.0;492.4;5.2;0.8;5.0;-3.5
FR000007190;STRASBOURG ENTZHEIM, FR;2003-03;0.0;301.2;17.2;8.6;15.0;2.2
FR000007190;STRASBOURG ENTZHEIM, FR;2003-04;0.0;218.4;22.8;11.1;17.2;4.9
FR000007190;STRASBOURG ENTZHEIM, FR;2003-05;18.4;81.5;65.0;16.3;21.5;11.1
FR000007190;STRASBOURG ENTZHEIM, FR;2003-06;140.8;0.0;76.4;23.0;29.5;16.6
FR000007190;STRASBOURG ENTZHEIM, FR;2003-07;89.5;2.0;59.4;21.1;27.2;15.1
FR000007190;STRASBOURG ENTZHEIM, FR;2003-08;188.3;2.1;24.2;24.3;31.9;16.8
FR000007190;STRASBOURG ENTZHEIM, FR;2003-09;9.8;69.1;26.2;16.4;23.4;9.3
FR000007190;STRASBOURG ENTZHEIM, FR;2003-10;0.0;304.5;80.2;8.5;12.7;4.3
FR000007190;STRASBOURG ENTZHEIM, FR;2003-11;0.0;338.4;40.4;7.1;10.5;3.6
FR000007190;STRASBOURG ENTZHEIM, FR;2003-12;0.0;482.9;11.0;2.8;5.6;-0.1
FR000007190;STRASBOURG ENTZHEIM, FR;2004-01;0.0;492.6;89.2;2.4;5.1;-0.2
FR000007190;STRASBOURG ENTZHEIM, FR;2004-02;0.0;407.4;21.2;4.3;7.9;0.7
FR000007190;STRASBOURG ENTZHEIM, FR;2004-03;0.0;376.8;15.6;6.2;11.0;1.4
FR000007190;STRASBOURG ENTZHEIM, FR;2004-04;0.0;200.9;33.6;11.6;17.3;6.0
FR000007190;STRASBOURG ENTZHEIM, FR;2004-05;1.3;133.4;60.0;14.1;19.5;8.6
FR000007190;STRASBOURG ENTZHEIM, FR;2004-06;30.4;36.0;49.2;18.1;23.6;12.7
FR000007190;STRASBOURG ENTZHEIM, FR;2004-07;58.9;16.7;53.0;19.7;25.3;14.1
FR000007190;STRASBOURG ENTZHEIM, FR;2004-08;79.9;11.9;73.0;20.5;25.8;15.3
FR000007190;STRASBOURG ENTZHEIM, FR;2004-09;16.1;68.4;24.6;16.6;21.9;11.3
FR000007190;STRASBOURG ENTZHEIM, FR;2004-10;2.8;175.9;132.0;12.4;16.4;8.4
FR000007190;STRASBOURG ENTZHEIM, FR;2004-11;0.0;375.6;28.0;5.8;8.4;3.3
FR000007190;STRASBOURG ENTZHEIM, FR;2004-12;0.0;494.7;35.4;1.4;3.4;-0.7
FR000007190;STRASBOURG ENTZHEIM, FR;2005-01;0.0;469.4;19.0;3.2;6.2;0.2
FR000007190;STRASBOURG ENTZHEIM, FR;2005-02;0.0;461.3;26.0;0.8;3.6;-2.0
FR000007190;STRASBOURG ENTZHEIM, FR;2005-03;0.0;368.6;51.0;6.4;11.3;1.6
FR000007190;STRASBOURG ENTZHEIM, FR;2005-04;1.5;210.6;79.6;11.4;16.2;6.5
FR000007190;STRASBOURG ENTZHEIM, FR;2005-05;26.8;112.3;55.0;15.6;20.9;10.2
FR000007190;STRASBOURG ENTZHEIM, FR;2005-06;87.6;39.0;26.8;19.9;26.2;13.7
FR000007190;STRASBOURG ENTZHEIM, FR;2005-07;72.5;11.7;63.4;20.3;25.6;15.0
FR000007190;STRASBOURG ENTZHEIM, FR;2005-08;20.1;31.0;59.0;18.0;23.4;12.6
FR000007190;STRASBOURG ENTZHEIM, FR;2005-09;37.3;60.8;53.0;17.6;23.1;12.0
FR000007190;STRASBOURG ENTZHEIM, FR;2005-10;0.0;173.7;42.8;12.7;17.3;8.1
FR000007190;STRASBOURG ENTZHEIM, FR;2005-11;0.0;394.3;27.4;5.2;8.6;1.8
FR000007190;STRASBOURG ENTZHEIM, FR;2005-12;0.0;468.0;33.4;2.0;4.4;-0.4
FR000007190;STRASBOURG ENTZHEIM, FR;2006-01;;;15.2;-0.8;2.1;-3.7
FR000007190;STRASBOURG ENTZHEIM, FR;2006-02;0.0;467.8;24.0;1.6;4.1;-0.9
FR000007190;STRASBOURG ENTZHEIM, FR;2006-03;0.0;409.5;65.2;5.1;9.0;1.2
FR000007190;STRASBOURG ENTZHEIM, FR;2006-04;0.0;213.8;58.4;10.6;15.6;5.6
FR000007190;STRASBOURG ENTZHEIM, FR;2006-05;6.2;86.8;70.2;15.6;20.6;10.5
FR000007190;STRASBOURG ENTZHEIM, FR;2006-06;70.7;42.7;27.6;19.3;25.6;12.9
FR000007190;STRASBOURG ENTZHEIM, FR;2006-07;183.9;0.0;33.6;24.3;31.1;17.4
FR000007190;STRASBOURG ENTZHEIM, FR;2006-08;12.6;43.0;117.6;17.4;21.9;12.9
FR000007190;STRASBOURG ENTZHEIM, FR;2006-09;34.4;22.5;102.6;18.7;23.9;13.5
FR000007190;STRASBOURG ENTZHEIM, FR;2006-10;0.0;130.4;122.4;14.1;18.6;9.7
FR000007190;STRASBOURG ENTZHEIM, FR;2006-11;0.0;296.5;21.8;8.4;12.2;4.7
FR000007190;STRASBOURG ENTZHEIM, FR;2006-12;0.0;408.2;22.8;4.5;7.9;1.2
FR000007190;STRASBOURG ENTZHEIM, FR;2007-01;;;43.0;6.1;9.3;3.0
FR000007190;STRASBOURG ENTZHEIM, FR;2007-02;0.0;330.2;46.2;6.5;10.3;2.8
FR000007190;STRASBOURG ENTZHEIM, FR;2007-03;0.0;334.7;71.2;7.5;12.2;2.9
FR000007190;STRASBOURG ENTZHEIM, FR;2007-04;6.5;117.4;30.4;14.6;22.4;6.9
FR000007190;STRASBOURG ENTZHEIM, FR;2007-05;31.4;67.2;100.6;17.0;22.5;11.6
FR000007190;STRASBOURG ENTZHEIM, FR;2007-06;55.9;19.5;82.2;19.6;24.4;14.6
FR000007190;STRASBOURG ENTZHEIM, FR;2007-07;50.0;25.5;97.2;19.1;23.9;14.4
FR000007190;STRASBOURG ENTZHEIM, FR;2007-08;36.5;21.8;90.2;18.8;24.1;13.5
FR000007190;STRASBOURG ENTZHEIM, FR;2007-09;0.0;118.2;64.2;14.4;19.8;8.9
FR000007190;STRASBOURG ENTZHEIM, FR;2007-10;1.7;229.5;5.6;11.0;15.8;6.1
FR000007190;STRASBOURG ENTZHEIM, FR;2007-11;0.0;376.0;48.6;4.9;8.2;1.7
FR000007190;STRASBOURG ENTZHEIM, FR;2007-12;0.0;478.6;45.6;1.9;4.0;-0.3
FR000007190;STRASBOURG ENTZHEIM, FR;2008-01;0.0;396.3;34.2;4.6;8.3;0.9
FR000007190;STRASBOURG ENTZHEIM, FR;2008-02;0.0;384.1;16.8;5.1;10.3;-0.1
FR000007190;STRASBOURG ENTZHEIM, FR;2008-03;0.0;338.6;54.8;6.8;10.6;2.9
FR000007190;STRASBOURG ENTZHEIM, FR;2008-04;0.0;255.1;77.0;9.8;14.1;5.6
FR000007190;STRASBOURG ENTZHEIM, FR;2008-05;21.6;56.8;62.0;17.2;23.1;11.3
FR000007190;STRASBOURG ENTZHEIM, FR;2008-06;52.1;26.7;74.0;19.2;24.2;14.1
FR000007190;STRASBOURG ENTZHEIM, FR;2008-07;62.0;11.3;53.6;20.0;25.5;14.4
FR000007190;STRASBOURG ENTZHEIM, FR;2008-08;42.6;14.8;89.6;19.2;24.4;14.1
FR000007190;STRASBOURG ENTZHEIM, FR;2008-09;5.1;125.2;62.4;14.1;18.9;9.3
FR000007190;STRASBOURG ENTZHEIM, FR;2008-10;0.0;204.2;89.4;11.4;16.0;6.7
FR000007190;STRASBOURG ENTZHEIM, FR;2008-11;0.0;327.8;22.6;6.6;10.0;3.2
FR000007190;STRASBOURG ENTZHEIM, FR;2008-12;0.0;470.1;25.2;2.1;4.4;-0.1
FR000007190;STRASBOURG ENTZHEIM, FR;2009-01;0.0;607.8;12.5;-1.3;2.0;-4.6
FR000007190;STRASBOURG ENTZHEIM, FR;2009-02;0.0;440.9;53.4;2.6;5.6;-0.4
FR000007190;STRASBOURG ENTZHEIM, FR;2009-03;0.0;370.9;64.6;6.4;10.5;2.2
FR000007190;STRASBOURG ENTZHEIM, FR;2009-04;0.0;147.3;27.6;13.4;19.5;7.3
FR000007190;STRASBOURG ENTZHEIM, FR;2009-05;20.8;57.8;55.4;17.1;22.7;11.5
FR000007190;STRASBOURG ENTZHEIM, FR;2009-06;29.1;34.3;59.0;18.2;23.8;12.5
FR000007190;STRASBOURG ENTZHEIM, FR;2009-07;65.0;9.2;130.4;20.1;25.5;14.8
FR000007190;STRASBOURG ENTZHEIM, FR;2009-08;90.1;5.8;32.6;21.1;27.3;14.8
FR000007190;STRASBOURG ENTZHEIM, FR;2009-09;8.2;51.0;13.2;16.9;22.9;10.9
FR000007190;STRASBOURG ENTZHEIM, FR;2009-10;4.2;238.8;38.0;10.8;15.2;6.3
FR000007190;STRASBOURG ENTZHEIM, FR;2009-11;0.0;283.9;67.8;8.9;12.6;5.2
FR000007190;STRASBOURG ENTZHEIM, FR;2009-12;0.0;389.2;95.4;3.1;6.6;-0.4
FR000007190;STRASBOURG ENTZHEIM, FR;2010-01;0.0;577.8;28.2;-0.9;0.9;-2.6
FR000007190;STRASBOURG ENTZHEIM, FR;2010-02;0.0;395.4;33.2;2.9;6.2;-0.3
FR000007190;STRASBOURG ENTZHEIM, FR;2010-03;0.0;362.0;25.0;6.6;11.2;2.1
FR000007190;STRASBOURG ENTZHEIM, FR;2010-04;0.2;210.5;23.8;11.3;17.9;4.8
FR000007190;STRASBOURG ENTZHEIM, FR;2010-05;6.1;168.2;136.3;13.1;17.1;9.1
FR000007190;STRASBOURG ENTZHEIM, FR;2010-06;51.7;28.4;69.0;19.1;24.7;13.5
FR000007190;STRASBOURG ENTZHEIM, FR;2010-07;109.9;4.3;109.2;21.7;27.8;15.7
FR000007190;STRASBOURG ENTZHEIM, FR;2010-08;41.8;23.3;106.9;18.9;23.7;14.2
FR000007190;STRASBOURG ENTZHEIM, FR;2010-09;0.3;108.1;41.5;14.7;20.2;9.3
FR000007190;STRASBOURG ENTZHEIM, FR;2010-10;0.0;261.1;35.4;9.9;14.8;5.1
FR000007190;STRASBOURG ENTZHEIM, FR;2010-11;0.0;321.9;66.8;7.0;9.5;4.4
FR000007190;STRASBOURG ENTZHEIM, FR;2010-12;0.0;493.2;118.9;-0.9;1.5;-3.3
FR000007190;STRASBOURG ENTZHEIM, FR;2011-01;0.0;457.7;26.6;2.6;5.5;-0.2
FR000007190;STRASBOURG ENTZHEIM, FR;2011-02;0.0;360.9;19.0;4.3;7.4;1.2
FR000007190;STRASBOURG ENTZHEIM, FR;2011-03;0.0;309.9;18.3;8.3;14.1;2.6
FR000007190;STRASBOURG ENTZHEIM, FR;2011-04;0.3;122.8;13.9;14.3;21.4;7.1
FR000007190;STRASBOURG ENTZHEIM, FR;2011-05;13.3;64.1;26.5;16.7;24.0;9.4
FR000007190;STRASBOURG ENTZHEIM, FR;2011-06;46.7;31.9;74.8;18.8;24.1;13.6
FR000007190;STRASBOURG ENTZHEIM, FR;2011-07;19.8;37.1;100.9;17.8;23.1;12.4
FR000007190;STRASBOURG ENTZHEIM, FR;2011-08;75.7;19.4;93.0;20.1;26.0;14.3
FR000007190;STRASBOURG ENTZHEIM, FR;2011-09;30.8;41.8;33.1;18.0;24.1;11.8
FR000007190;STRASBOURG ENTZHEIM, FR;2011-10;0.0;233.6;43.8;10.8;15.7;5.9
FR000007190;STRASBOURG ENTZHEIM, FR;2011-11;0.0;372.4;2.6;5.9;8.6;3.2
FR000007190;STRASBOURG ENTZHEIM, FR;2011-12;0.0;390.1;75.4;5.8;8.6;2.9
FR000007190;STRASBOURG ENTZHEIM, FR;2012-01;0.0;440.1;47.9;4.1;6.8;1.4
FR000007190;STRASBOURG ENTZHEIM, FR;2012-02;0.0;554.3;5.0;-0.8;3.1;-4.7
FR000007190;STRASBOURG ENTZHEIM, FR;2012-03;0.0;273.0;16.7;9.5;15.5;3.6
FR000007190;STRASBOURG ENTZHEIM, FR;2012-04;4.1;217.4;39.4;10.7;16.0;5.3
FR000007190;STRASBOURG ENTZHEIM, FR;2012-05;24.2;72.0;62.6;16.8;22.6;10.9
FR000007190;STRASBOURG ENTZHEIM, FR;2012-06;37.2;26.3;74.1;18.7;24.1;13.3
FR000007190;STRASBOURG ENTZHEIM, FR;2012-07;51.9;11.7;73.8;19.6;24.9;14.4
FR000007190;STRASBOURG ENTZHEIM, FR;2012-08;88.2;3.6;40.2;21.1;27.4;14.8
FR000007190;STRASBOURG ENTZHEIM, FR;2012-09;10.8;76.9;55.4;16.1;22.6;9.7
FR000007190;STRASBOURG ENTZHEIM, FR;2012-10;0.0;216.8;72.7;10.7;15.5;5.9
FR000007190;STRASBOURG ENTZHEIM, FR;2012-11;0.0;340.5;72.4;7.0;10.0;4.0
FR000007190;STRASBOURG ENTZHEIM, FR;2012-12;0.0;430.4;49.0;4.4;7.6;1.3
FR000007190;STRASBOURG ENTZHEIM, FR;2013-01;0.0;499.7;22.0;2.2;4.3;0.1
FR000007190;STRASBOURG ENTZHEIM, FR;2013-02;0.0;481.6;37.2;1.1;3.7;-1.4
FR000007190;STRASBOURG ENTZHEIM, FR;2013-03;0.0;449.5;23.0;3.8;7.6;0.1
FR000007190;STRASBOURG ENTZHEIM, FR;2013-04;1.7;203.3;61.2;11.2;16.2;6.2
FR000007190;STRASBOURG ENTZHEIM, FR;2013-05;0.0;161.7;115.4;13.1;17.2;9.1
FR000007190;STRASBOURG ENTZHEIM, FR;2013-06;48.6;40.1;54.6;18.6;24.0;13.2
FR000007190;STRASBOURG ENTZHEIM, FR;2013-07;117.1;0.3;20.7;22.1;28.3;15.9
FR000007190;STRASBOURG ENTZHEIM, FR;2013-08;62.6;9.7;56.9;20.0;26.2;13.8
FR000007190;STRASBOURG ENTZHEIM, FR;2013-09;15.1;72.4;70.0;16.4;21.5;11.3
FR000007190;STRASBOURG ENTZHEIM, FR;2013-10;1.0;166.9;97.4;13.0;17.3;8.6
FR000007190;STRASBOURG ENTZHEIM, FR;2013-11;0.0;372.4;78.3;5.9;8.5;3.4
FR000007190;STRASBOURG ENTZHEIM, FR;2013-12;0.0;450.8;43.3;3.8;7.2;0.4
FR000007190;STRASBOURG ENTZHEIM, FR;2014-01;0.0;418.5;31.7;4.8;7.9;1.8
FR000007190;STRASBOURG ENTZHEIM, FR;2014-02;0.0;336.8;43.7;6.3;10.5;2.1
FR000007190;STRASBOURG ENTZHEIM, FR;2014-03;0.0;281.8;4.4;9.2;16.1;2.4
FR000007190;STRASBOURG ENTZHEIM, FR;2014-04;0.0;159.8;22.3;13.0;19.0;7.0
FR000007190;STRASBOURG ENTZHEIM, FR;2014-05;7.4;101.6;65.6;15.3;20.6;9.9
FR000007190;STRASBOURG ENTZHEIM, FR;2014-06;59.9;10.8;17.4;20.0;26.5;13.4
FR000007190;STRASBOURG ENTZHEIM, FR;2014-07;79.6;9.6;202.2;20.6;26.0;15.2
FR000007190;STRASBOURG ENTZHEIM, FR;2014-08;35.7;34.2;103.9;18.4;23.4;13.3
FR000007190;STRASBOURG ENTZHEIM, FR;2014-09;14.0;49.2;23.1;17.2;22.5;11.8
FR000007190;STRASBOURG ENTZHEIM, FR;2014-10;1.1;123.5;77.3;14.4;19.1;9.7
FR000007190;STRASBOURG ENTZHEIM, FR;2014-11;0.0;288.8;49.6;8.1;10.7;5.6
FR000007190;STRASBOURG ENTZHEIM, FR;2014-12;0.0;411.8;32.5;4.3;6.5;2.0
FR000007190;STRASBOURG ENTZHEIM, FR;2015-01;0.0;443.4;75.3;3.3;6.1;0.4
FR000007190;STRASBOURG ENTZHEIM, FR;2015-02;0.0;452.5;19.9;2.2;5.1;-0.8
FR000007190;STRASBOURG ENTZHEIM, FR;2015-03;0.0;325.1;20.0;7.9;13.6;2.1
FR000007190;STRASBOURG ENTZHEIM, FR;2015-04;0.0;203.7;51.8;11.5;18.1;5.0
FR000007190;STRASBOURG ENTZHEIM, FR;2015-05;4.7;92.0;64.5;15.5;21.0;10.1
FR000007190;STRASBOURG ENTZHEIM, FR;2015-06;50.1;29.8;31.0;19.0;24.9;13.1
FR000007190;STRASBOURG ENTZHEIM, FR;2015-07;163.7;7.3;19.4;23.4;30.2;16.5
FR000007190;STRASBOURG ENTZHEIM, FR;2015-08;121.9;5.8;60.4;22.1;28.8;15.4
FR000007190;STRASBOURG ENTZHEIM, FR;2015-09;6.2;93.0;50.5;15.4;20.5;10.3
FR000007190;STRASBOURG ENTZHEIM, FR;2015-10;0.0;242.5;19.9;10.5;14.5;6.5
FR000007190;STRASBOURG ENTZHEIM, FR;2015-11;0.0;228.4;51.6;9.2;13.3;5.1
FR000007190;STRASBOURG ENTZHEIM, FR;2015-12;0.0;313.1;10.4;7.4;11.4;3.5
FR000007190;STRASBOURG ENTZHEIM, FR;2016-01;0.0;442.8;53.5;4.1;7.1;1.0
FR000007190;STRASBOURG ENTZHEIM, FR;2016-02;;;47.3;5.7;9.1;2.3
FR000007190;STRASBOURG ENTZHEIM, FR;2016-03;0.0;360.9;42.1;6.7;11.0;2.4
FR000007190;STRASBOURG ENTZHEIM, FR;2016-04;0.0;246.0;92.2;10.1;15.0;5.3
FR000007190;STRASBOURG ENTZHEIM, FR;2016-05;6.9;106.3;107.1;15.1;20.4;9.8
FR000007190;STRASBOURG ENTZHEIM, FR;2016-06;45.9;20.9;182.8;19.2;23.8;14.5
